Orlando World Center Marriott	Hotels in Orlando, Florida;Convention centers in Florida;Resorts in Florida;Marriott hotels;Skyscrapers in Orlando, Florida	Orlando World Center Marriott is a hotel and convention center near Orlando, Florida. The resort, which is close to Walt Disney World, is located off of World Center Drive, which was renamed from International Drive to the resort's namesake after the southern extension of International Drive was built.																	
Ducey's Bass Lake Lodge	Hotels in California;Hotels established in 1941;Buildings and structures in Madera County, California	Ducey's Bass Lake Lodge, originally known as Freeman's Bass Lake Lodge, is a historic establishment situated on the northern shore of Bass Lake (Madera County, California) Bass Lake. Constructed by Buddy Freeman in 1941, the lodge, which initially consisted of a bar, restaurant, and rental cabins, was sold several times before its incorporation into The Pines Resort in 1975. Under the management of various owners, notably Maurice and Marie Ducey, the lodge saw the addition of a general store and campgrounds and an expansion of its unique collection of artifacts.																	
Paradise Inn (Washington)	Hotels in Washington (state);Hotel buildings on the National Register of Historic Places in Washington (state);National Historic Landmarks in Washington (state);Residential buildings completed in 1916;National Park Service rustic in Washington (state);Buildings and structures in Mount Rainier National Park;Frederick Heath buildings;Buildings and structures in Pierce County, Washington;Tourist attractions in Pierce County, Washington;Historic American Buildings Survey in Washington (state);Park buildings and structures on the National Register of Historic Places in Washington (state);National Register of Historic Places in Mount Rainier National Park	Paradise Inn is a historic hotel built in 1916 at {{convert 5400 ft adj=on}} on the south slope of Mount Rainier in Mount Rainier National Park in Washington (state) Washington, United States. The inn is named after Paradise, Washington Paradise, the area of the mountain in which it is located. The Henry M. Jackson Visitor Center and the 1920 Paradise Guide House are also at this location. The inn and guide house are where many climbers start their ascent of the mountain. The inn is listed in the National Register of Historic Places and is a major component of the Paradise Historic District. Additionally, it is part of the Mount Rainier National Historic Landmark National Historic Landmark District, which encompasses the entire park and which recognizes the park's inventory of National Park Service rustic architecture.																	
Molly Pitcher Inn	Red Bank, New Jersey;Hotel buildings completed in 1928;Buildings and structures in Monmouth County, New Jersey;Hotels in New Jersey	Molly Pitcher Inn is a privately owned boutique hotel and restaurant located in Red Bank, New Jersey. The Molly Pitcher Inn was built in 1928 and was named after Molly Pitcher. Today the Inn is a venue for weddings, banquets, fine dining, and live entertainment. The Molly Pitcher Inn also has a nearby sister hotel, the Oyster Point hotel.																	
Bullock Hotel	Casinos in South Dakota;Casino hotels;Hotels in South Dakota;Restaurants in South Dakota;Hotels established in 1894;Hotel buildings completed in 1895;Buildings and structures in Deadwood, South Dakota;Reportedly haunted locations in South Dakota	Bullock Hotel is located at the corner of Wall Street and Main Street in Deadwood, South Dakota. It was built by Seth Bullock, an early sheriff of Deadwood, and his business partner Sol Star, in around 1895 at a cost of $40,000 and is the oldest hotel in Deadwood, boasting a casino, restaurant, and 28 of its original 63 rooms.																	
Silver Slipper Casino (Waveland)	Casinos in Mississippi;Buildings and structures in Hancock County, Mississippi;Tourist attractions in Hancock County, Mississippi;2006 establishments in Mississippi;Casinos completed in 2006;Hotels in Mississippi	Silver Slipper Casino is a beachfront casino and hotel in Hancock County, Mississippi, owned and operated by Full House Resorts. The casino has over 961 slots, 28 table games, a keno parlor and a sports book.  Dining options include a buffet, a 24-hour café, a fine dining restaurant, and an oyster bar.																	
Haughton-McIver House	Buildings and structures in Chatham County, North Carolina;Hotels in North Carolina;Houses on the National Register of Historic Places in North Carolina;Houses completed in 1842;National Register of Historic Places in Chatham County, North Carolina	Haughton-McIver House is a historic home located at Gulf, North Carolina Gulf, Chatham County, North Carolina. It is part of the Chatham County Multiple Property Submission Multiple Resource Area (or ''MRA''). Built in the 1840s, it was added to the National Register of Historic Places on July 5, 1985. The house was built as a hotel for guests of the Haughton Plantation.																	
Jekyll Island Club	Buildings and structures completed in 1886;National Historic Landmarks in Georgia (U.S. state);Historic districts on the National Register of Historic Places in Georgia (U.S. state);Organizations based in Georgia (U.S. state);1886 establishments in Georgia (U.S. state);Buildings and structures in Glynn County, Georgia;Clubhouses in Georgia (U.S. state);Clubhouses on the National Register of Historic Places in Georgia (U.S. state);Organizations established in 1886;Gentlemen's clubs in the United States;Golf clubs and courses in Georgia (U.S. state);Hotel buildings on the National Register of Historic Places in Georgia (U.S. state);Hotels in Georgia (U.S. state);National Register of Historic Places in Glynn County, Georgia;Jekyll Island	Jekyll Island Club was a private club on Jekyll Island, on Georgia (U.S. state) Georgia's Atlantic coast. It was founded in 1886 when members of an incorporated hunting and recreational club purchased the island for $125,000 (about $3.1 million in 2017) from John Eugene du Bignon. The original design of the Jekyll Island Clubhouse, with its signature turret, was completed in January 1888.  The club thrived through the early 20th century; its members came from many of the world's wealthiest families, most notably the Morgan family Morgans, Rockefeller Family Rockefellers, and Vanderbilt family Vanderbilts.  The club closed at the end of the 1942 season due to complications from World War II.																	
Graylyn	Houses on the National Register of Historic Places in North Carolina;Romanesque Revival architecture in North Carolina;Houses in Winston-Salem, North Carolina;National Register of Historic Places in Winston-Salem, North Carolina;Hotels in North Carolina	Graylyn Estate, or Graylin, is a historic estate (land) estate located in Winston-Salem, North Carolina Winston-Salem, Forsyth County, North Carolina. It was listed on the National Register of Historic Places in 1978. The construction of the Romanesque Revival architecture Norman Revival style mansion began in 1928. Associated with the house are a number of contributing outbuildings including a garage-guest house and "farm" complex. Today, Graylyn estate is used as a conference center and hotel. It is currently a member of Historic Hotels of America, the official program of the National Trust for Historic Preservation.																	
Hilton Waikoloa Village	Hotels in Hawaii																		
Willow Grove Inn	Hotels in Virginia;Historic Hotels of America	Willow Grove Inn (officially known as The Inn at Willow Grove) is a hotel in Orange, Virginia Orange, Virginia, United States.																	
Benjamin Cooper House	Buildings and structures in Camden, New Jersey;Tourist attractions in Camden, New Jersey;Historic American Buildings Survey in New Jersey;National Register of Historic Places in Camden County, New Jersey;History of Camden, New Jersey;Hotels in New Jersey	Benjamin Cooper House is an 18th-century farmhouse and ferry house in Camden, New Jersey Camden, New Jersey, in the United States. It is located at Erie Street in the Pyne Point, Camden Pyne Point neighborhood in North Camden. It was originally built in 1734 and served as a ferry stop as well as a residence. It later became a hotel and an entertainment venue. The building suffered extensive damage in a fire on Thanksgiving Day 2012.																	
Luxe Rodeo Drive Hotel	Hotels in Beverly Hills, California;Defunct hotels in California;Hotels established in 1962;Hotel buildings completed in 1962;1962 establishments in California;Hotels disestablished in 2020;2020 disestablishments in California	Luxe Rodeo Drive Hotel was a luxury hotel in the City of Beverly Hills, California. It was the only hotel located on Rodeo Drive, the main shopping street in Beverly Hills. It closed in 2020.																	
Mount Rose Station	Casinos in Reno, Nevada;Hotels in Reno, Nevada	Mount Rose Station is a proposed hotel and casino located at the intersection of Herz Boulevard and Nevada State Route 431 Mount Rose Highway next to The Summit (Reno, Nevada) The Summit in Reno, Nevada Reno, Nevada. The land is owned by Station Casinos and is located on {{convert 88 acre abbr=on}} of land.																	
Bumpas-Troy House	Bed and breakfasts in North Carolina;Houses on the National Register of Historic Places in North Carolina;Greek Revival houses in North Carolina;Houses completed in 1847;Hotels in Greensboro, North Carolina;Houses in Greensboro, North Carolina;National Register of Historic Places in Guilford County, North Carolina;1847 establishments in North Carolina;Historic district contributing properties in North Carolina	Bumpas-Troy House is a historic home which is located at Greensboro, North Carolina Greensboro, Guilford County, North Carolina. It was built in 1847, and is a {{frac 2 1 2}}-story, three-bay, Greek Revival architecture Greek Revival style brick dwelling.  The front facade features a two-story portico.																	
Casa Cipriani	Hotels in New York City;Buildings and structures in Manhattan;Lower Manhattan;2021 establishments in New York City;Clubhouses in Manhattan;Michelin-keyed hotels	Casa Cipriani is a hotel and private membership club that opened in August 2021 in the Battery Maritime Building, a ferry terminal, in lower Manhattan, New York City. While initial work rehabilitating the structure was completed by other entities, the final project and conversion, which includes a jazz cafe along with typical hotel amenities, was done in partnership with the New York City Economic Development Corporation, Midtown Equities, Centaur Properties, and Cipriani S.A. Cipriani. For the physical conversion, Marvel Architects worked with Thierry Despont.																	
Concord's Colonial Inn	Buildings and structures in Concord, Massachusetts;1716 establishments in the Province of Massachusetts Bay;Hotels in Massachusetts;Hotels established in 1889;Historic Hotels of America	Concord's Colonial Inn (also known as Colonial Inn) is a historic inn in Concord, Massachusetts. Its original structure, still in use, was built in 1716. It became a hotel in 1889.																	
The Mutiny Hotel	Coconut Grove (Miami);Hotel buildings completed in 1968;Hotels in Miami-Dade County, Florida	The Mutiny Hotel or The Mutiny Hotel on the Bay in Coconut Grove is a luxury hotel and resort located at Biscayne Bay on the East Coast of the United States Eastern Seaboard southwest of the Downtown Miami Historic District and Miami Beach Architectural District.																	
Hotel Kernan	Downtown Baltimore;Hotels in Maryland;Hotel buildings on the National Register of Historic Places in Baltimore;Hotel buildings completed in 1903;Renaissance Revival architecture in Maryland;Historic American Buildings Survey in Baltimore	Hotel Kernan, also known as the Congress Hotel, is a historic hotel located at Baltimore, Maryland, United States. It is a six-story plus mansard roof, French Renaissance Revival-style structure detailed in brick and terra cotta.  It is constructed of steel and reinforced concrete and is U-shaped in plan.  It was designed in 1903 by Philadelphia architect John Allen (architect) John Allen for theatrical impresario James Lawrence Kernan (1838-1912), who lived at the hotel until his death in 1912.																	
Great Southern Hotel & Theatre	Theatres completed in 1896;Concert halls in Ohio;Culture of Columbus, Ohio;Theatres on the National Register of Historic Places in Ohio;Theatres in Columbus, Ohio;Colonial Revival architecture in Ohio;National Register of Historic Places in Columbus, Ohio;Buildings and structures in Downtown Columbus, Ohio;Columbus Register properties;Hotel buildings on the National Register of Historic Places in Ohio;Hotels in Columbus, Ohio;Yost and Packard buildings;Individually listed contributing properties to historic districts on the National Register in Ohio;High Street (Columbus, Ohio)	Great Southern Hotel & Theatre is an historic hotel and theater building in Downtown Columbus, Ohio. The building currently operates as the Westin Great Southern Columbus and the Southern Theatre.																	
Virginian Hotel (Medicine Bow, Wyoming)	Renaissance Revival architecture in Wyoming;Hotel buildings completed in 1911;Buildings and structures in Carbon County, Wyoming;Railway hotels in the United States;Hotels in Wyoming;Hotel buildings on the National Register of Historic Places in Wyoming;1911 establishments in Wyoming	Virginian Hotel is a historic hotel in Medicine Bow, Wyoming Medicine Bow, Wyoming, United States.  Construction on the hotel began in 1901 and was completed in 1911.  It was built by August Grimm, the first mayor of Medicine Bow, and his partner George Plummer.  The hotel is thought to be named for the famous novel written in Medicine Bow, ''The Virginian (novel) The Virginian'' by Owen Wister. Although it provided a place for cowboys and railroad workers to stay while they were in town, the hotel was actually built to serve a much broader clientele.  It became a headquarters for all to meet and eat as well as a setting for many business dealings.																	
Balch Hotel	1907 establishments in Oregon;Buildings and structures in Wasco County, Oregon;Hotel buildings completed in 1907;Hotels in Oregon;Italianate architecture in Oregon	Balch Hotel is a historic hotel commercial lodging building in Dufur, Oregon Dufur, Oregon, United States.  It was built in 1907 by Charles Balch, a local land owner and businessman.  The hotel has changed hands a number of times over the years, but it has remained in continuous use since it was constructed.  Today, the Balch Hotel is an active hotel serving visitors to the Dufur area.  Because of its importance to local history, the Balch Hotel is listed on the National Register of Historic Places.																	
Ace Hotel	Hotel chains in the United States;Companies based in New York City;Hotels in Washington (state);Privately held companies based in New York City;Boutique resort chains;Hotels in London	Ace Hotel is a chain of hotels headquartered in Los Angeles and New York City. Founded in 1999 in Seattle, it operates hotels Internationally in 4 continents, with locations in; Brooklyn, New York City; Palm Springs, California; Seattle, Washington; Kyoto, Japan; Toronto, Canada; and Sydney, Australia with hotels soon to open in Athens, Greece and Fukuoka, Japan.																	
Hilton Baton Rouge Capitol Center	Hotel buildings on the National Register of Historic Places in Louisiana;Hotels established in 1927;Hotel buildings completed in 1927;Hilton Hotels & Resorts hotels|Capitol Center;Hotels in Louisiana;Buildings and structures in Baton Rouge, Louisiana;National Register of Historic Places in Baton Rouge, Louisiana;2006 establishments in Louisiana;Historic Hotels of America	Hilton Baton Rouge Capitol Center is a historic hotel in Baton Rouge, Louisiana, originally built in 1927 as the Heidelberg Hotel.  It was listed on the National Register of Historic Places in 1982.  The Heidelberg Hotel was a favorite dwelling of Louisiana Governor Huey Long, who had a fourth-floor suite. For a time it was known as the Capitol House Hotel, when under the management of former Louisiana House of Representatives State Representative Chris Faser, Jr. Huey P. Long, John F. Kennedy, Hubert Humphrey, Jimmy Carter, Will Rogers, and Fidel Castro were all guests of the hotel.																	
Lincoln Hotel (Franklin, Nebraska)	Colonial Revival architecture in Nebraska;Hotel buildings completed in 1918;Buildings and structures in Franklin County, Nebraska;Hotels in Nebraska;Former National Register of Historic Places in Nebraska;National Register of Historic Places in Franklin County, Nebraska	Lincoln Hotel in Franklin, Nebraska is a hotel that was built in 1918.  It was listed on the National Register of Historic Places in 1989, but was removed from the Register in 2016.																	
Irma Hotel	Buildings and structures in Park County, Wyoming;Hotel buildings on the National Register of Historic Places in Wyoming;Hotels in Wyoming;Hotel buildings completed in 1902;Restaurants in Wyoming;National Register of Historic Places in Park County, Wyoming;Individually listed contributing properties to historic districts on the National Register in Wyoming	Irma Hotel is a landmark in Cody, Wyoming.  It was built by William F. "Buffalo Bill" Cody, the city's co-founder and namesake who named it after his daughter Irma Cody.  A focal point is a famous back bar made of cherry that was a gift given by Queen Victoria to Buffalo Bill.																	
Golden Nugget Laughlin	1967 establishments in Nevada;Casino hotels;Casinos completed in 1967;Casinos in Laughlin, Nevada;Hotel buildings completed in 1967;Hotels established in 1967;Hotels in Laughlin, Nevada	Golden Nugget Laughlin (formerly the Nevada Club) is a hotel and casino located on the banks of the Colorado River in Laughlin, Nevada. It is owned and operated by Landry's, Inc. Landry's, Inc. It offers a number of restaurants, 300 guest rooms and suites, a casino floor, and meeting spaces. The Golden Nugget offers water taxi service from Bullhead City, Arizona, on the opposite side of the river.																	
Mark Spencer Hotel	1907 establishments in Oregon;Hotel buildings completed in 1907;Hotels in Portland, Oregon;Buildings and structures in Southwest Portland, Oregon	Mark Spencer Hotel is a hotel in Portland, Oregon. The hotel opened in 1907 as the Hotel Nortonia and has hosted many notable people, including Louis Armstrong, Sammy Davis Jr., Lionel Hampton, Spike Jones, and Mel Tormé.																	
Dr. Lewis M. Early Residence	Columbus Register properties;King-Lincoln Bronzeville;Houses in Columbus, Ohio;19th-century establishments in Ohio;Houses completed in 1900;Hotels in Columbus, Ohio	Dr. Lewis M. Early Residence is a historic property in the King-Lincoln Bronzeville neighborhood of Columbus, Ohio. The house and office were listed on the Columbus Register of Historic Properties in 1984.																	
Ritz-Carlton Half Moon Bay	Hotels in California	Ritz-Carlton Half Moon Bay is a luxury hotel and golf resort in Half Moon Bay northern California. The hotel is a Forbes Travel Guide Forbes Five Star hotel, and was featured on the travel channel series Great Hotels. The hotel has 261 rooms, that in 2019, started at US$920 a night. The hotel began construction in 1998, and finished in 2001.																	
The Plains Hotel	Hotels in Wyoming;Organizations based in Cheyenne, Wyoming	The Plains Hotel is a hotel and restaurant in Cheyenne, Wyoming.																	
Jones and Telfair Range	Commercial buildings in Savannah, Georgia;Commercial buildings completed in 1854;Savannah Historic District	Jones and Telfair Range, also known as Jones' Upper Range, is a historic range of buildings in Savannah, Georgia, United States. Located in Savannah Historic District (Savannah, Georgia) Savannah's Historic District, the Cotton Sail Hotel, a Hilton Hotels property, occupies the Bay Street (Savannah, Georgia) West Bay Street elevation, above Factors Walk, while others solely utilize the former King Cotton warehouses on River Street (Savannah, Georgia) River Street. As of February 2022, the businesses occupying the ground floor of the River Street elevation are Whispers, the Cotton Sail Hotel, River House Seafood and Fiddlers' Crab House. Kevin Barry's Pub closed in 2020 after nearly forty years in business.																	
Hyatt Regency Savannah	Hotels in Savannah, Georgia;Hotel buildings completed in 1980;Savannah Historic District	Hyatt Regency Savannah is a skyscraper high-rise hotel in Savannah, Georgia. Built in 1980, it stands adjacent to Savannah City Hall at Bay Street (Savannah, Georgia) Bay Street's downtown midsection.																	
Bally's Quad Cities	Casinos in Illinois;Hotels in Illinois;Casino hotels	Bally's Quad Cities, formerly Jumer's Casino & Hotel, is a casino hotel in Rock Island, Illinois, part of the Quad Cities area. It is owned and operated by Bally's Corporation. The casino has about {{convert 42000 sqft}} of gaming space, with almost 800 slot machines, 13 table games, and a live poker room. It is one of the largest land-based casinos in the state of Illinois.																	
Castaway Bay (Sandusky, Ohio)	Six Flags water parks;Water parks in Ohio;Hotels in Ohio;Buildings and structures in Sandusky, Ohio;Tourist attractions in Erie County, Ohio;2004 establishments in Ohio	Castaway Bay is a tropical-themed indoor water park resort owned and operated by Six Flags Six Flags Entertainment Corporation. The water park, located near Cedar Point in Sandusky, Ohio, opened on November 5, 2004. In addition to hotel rooms and suites, the resort features a {{convert 6000 sqft m2 adj=on}} game room, restaurants, retail shops, and other amenities.																	
Landmark Inn	Buildings and structures in Marquette, Michigan;Hotels in Michigan;Hotel buildings completed in 1930;Hotels established in 1930	Landmark Inn is a historic hotel on Front Street in downtown Marquette, Michigan. The hotel originally opened in 1930 as the Hotel Northland. As it originally did, the hotel operates as a full-service hotel with 66 rooms, many of which overlook the shores of Lake Superior.																	
Townsend Hotel (Birmingham, Michigan)	Hotels in Michigan	Townsend Hotel is a luxury boutique hotel located in the Metro Detroit city of Birmingham, Michigan. The hotel contains the Rugby Grille restaurant. In addition, the hotel ballroom can accommodate conferences of up to 500 people. The hotel architecture is in the English country house English manor house style.																	
Royal Park Hotel (Rochester, Michigan)	Hotels in Michigan;Rochester, Michigan;Hotel buildings completed in 2004;2004 establishments in Michigan	Royal Park Hotel is a luxury boutique hotel located in Rochester, Michigan. Architect Victor Saroki designed the hotel in a stately English country house English manor house style. The hotel contains the newly renovated PARK 600 bar + kitchen. In addition, the hotel ballroom can accommodate conferences for up to 1,200 guests and dining for up to 720. Royal Park Hotel is a member of World Hotels.																	
Inn at St. John's Plymouth Detroit	Hotels in Michigan	Inn at St. John's is now legally named Saint John's Resort a luxury boutique hotel and golf resort located in the Metro Detroit city of Plymouth, Michigan. The hotel contains the "Five Steakhouse" restaurant. In addition, Saint John's has 54,000+ sq ft of meeting space for corporate meetings, galas, and large events. The hotel architecture is in the Romanesque Revival architecture Romanesque Revival style. The resort contains a 18-hole championship golf course opening in Spring 2024 gardens, recreation facilities, and an indoor swimming pool.																	
Daniel B. Zimmerman Mansion	Houses in Somerset County, Pennsylvania;Hotels in Pennsylvania;Houses completed in 1915;Houses on the National Register of Historic Places in Pennsylvania;National Register of Historic Places in Somerset County, Pennsylvania;1915 establishments in Pennsylvania;Georgian Revival architecture in Pennsylvania	Daniel B. Zimmerman Mansion, also known as Manor Hill, now The Georgian Inn of Somerset, is a historic mansion located at Somerset Township, Somerset County, Pennsylvania Somerset Township, Somerset County, Pennsylvania.  It was designed by noted Philadelphia architect Horace Trumbauer and built in 1915.  It is a 3-story, brick Georgian Revival architecture Georgian Revival style mansion, with a five bay central section with a hipped roof, flanked by asymmetrical wings.  It has housed a hotel since 2010.																	
Arlington Hotel (Santa Barbara, California)	Hotel buildings completed in 1876;Hotels in California;Buildings and structures in Santa Barbara, California;History of Santa Barbara, California;1876 establishments in California	Arlington Hotel was a historic hotel in Santa Barbara, California, United States. Opened in 1876, it was one of the grandest hotels in the West. The original building burned down on 15 August 1909, and a replacement hotel was completed in 1911 at a cost of over one and a half million dollars. This building suffered further misfortune when a 1925 Santa Barbara earthquake strong earthquake devastated the town in 1925, and the hotel was left in ruins.																	
Heidelberg Hotel	Hotels in Mississippi;Defunct hotels in the United States;Hotels established in 1922;Hotels disestablished in 1974;1922 establishments in Mississippi;1974 disestablishments in Mississippi;Demolished buildings and structures in Mississippi	Heidelberg Hotel was a hotel in Jackson, Mississippi, which operated from 1922 to 1974. The hotel was notable for several firsts: the first fireproof building in Mississippi and the first hotel to break the state's colour barrier in 1964 in reversing its policy to allow African-Americans to book hotel rooms. Other local hotels followed shortly thereafter. The hotel was also the site of John F. Kennedy's first speech in the southern United States in 1957, and senators Joseph S. Clark and Robert F. Kennedy visited the hotel in 1967 when on Joseph S. Clark's and Robert F. Kennedy's tour of the Mississippi Delta a fact-finding tour of the Mississippi Delta.																	
St. Clair Hospital	1911 establishments in Ohio;Apartment buildings in Ohio;Colonial Revival architecture in Ohio;Defunct hotels in Ohio;Hospitals in Columbus, Ohio;National Register of Historic Places in Columbus, Ohio;Commercial buildings completed in 1899;Commercial buildings on the National Register of Historic Places in Ohio;Hotels in Columbus, Ohio;King-Lincoln Bronzeville;African-American history in Columbus, Ohio	St. Clair Hospital is a historic building in the King-Lincoln Bronzeville neighborhood of Columbus, Ohio. It was listed on the National Register of Historic Places in 2001. The building was commissioned as a general hospital, built in 1911, and operated until 1940. It subsequently served as a convalescent home from 1940 to 1946.  The building became a hotel, known as the Hotel St. Clair in 1948, operating until 1976. In the early 2000s, the building was renovated for senior citizen housing.  In 2017, the building was run down and vacant. It was sold to a local developer who renovated it into market rate apartments.  The building currently has 32 apartment units for rent, a tenant lounge, and a laundry room.																	
Welsbach Building	Buildings and structures in Downtown Columbus, Ohio;Commercial buildings completed in 1906;Commercial buildings on the National Register of Historic Places in Ohio;National Register of Historic Places in Columbus, Ohio;Hotels in Columbus, Ohio	Welsbach Building is a historic building in Downtown Columbus, Ohio. It was built in 1906 and listed on the National Register of Historic Places in 1984. The building served as the middle western department of the Welsbach Company, a manufacturer of gas lights, from 1907 to 1929.																	
Hartman Hotel	Hotel buildings on the National Register of Historic Places in Ohio;Commercial buildings on the National Register of Historic Places in Ohio;National Register of Historic Places in Columbus, Ohio;Hotel buildings completed in 1898;Buildings and structures in Downtown Columbus, Ohio	Hartman Hotel is an condominium complex and former hotel and office building in Downtown Columbus, Ohio. The building was completed in 1898 and was listed on the National Register of Historic Places in 2018.																	
Plaza Hotel (Columbus, Ohio)	1895 establishments in Ohio;National Register of Historic Places in Columbus, Ohio;Hotel buildings on the National Register of Historic Places in Ohio;Demolished buildings and structures in Columbus, Ohio;Buildings and structures destroyed in 1990;Hotels in Columbus, Ohio;King-Lincoln Bronzeville;Demolished but still listed on the National Register of Historic Places;African-American history in Columbus, Ohio	Plaza Hotel was a building in the King-Lincoln Bronzeville neighborhood of Columbus, Ohio. It was built c. 1895 and was listed on the National Register of Historic Places in 1984.																	
Kirk Hotel (Tooele, Utah)	National Register of Historic Places in Tooele County, Utah;Hotels in Utah;Hotel buildings completed in 1928	Kirk Hotel, in Tooele, Utah, was listed on the National Register of Historic Places in 2020.																	
Deshler Hotel	Demolished buildings and structures in Columbus, Ohio;Defunct hotels in Ohio;1916 establishments in Ohio;1969 disestablishments in Ohio;Hotels established in 1916;Hotels disestablished in 1969;Buildings and structures destroyed in 1969;Hotels in Columbus, Ohio;High Street (Columbus, Ohio)	Deshler Hotel, also known as the Deshler-Wallick Hotel, was a hotel building in Downtown Columbus, Ohio. The hotel was located at Broad Street (Columbus, Ohio) Broad and High Street (Columbus, Ohio) High Streets, the city's 100 percent corner.																	
Neil House	Demolished buildings and structures in Columbus, Ohio;Defunct hotels in Ohio;1842 establishments in Ohio;1980 disestablishments in Ohio;Hotels established in 1842;Hotels disestablished in 1980;Buildings and structures destroyed in 1980;Hotels in Columbus, Ohio;Yost and Packard buildings	Neil House was a historic hotel on High Street (Columbus, Ohio) High Street in Downtown Columbus, Ohio. The hotel operated on Capitol Square from 1842 to 1980.																	
Nittany Lion Inn	Hotels in Pennsylvania;Hotels established in 1931;Buildings and structures in Centre County, Pennsylvania	Nittany Lion Inn is a hotel located on the campus of Pennsylvania State University in State College, Pennsylvania. Built by Consolidated Hotel Service Inc., the Nittany Lion Inn and was opened in 1931. Its location near the Nittany Lion Shrine and Rec Hall. The location is temporarily closed due to renovations.																	
Thunderbird Lodge (Chinle, Arizona)	Motels in the United States;Hotels in Arizona;Trading posts in Arizona;Buildings and structures in Apache County, Arizona;Pueblo Revival architecture in Arizona;1896 establishments in Arizona Territory	Thunderbird Lodge is a historic motel in Chinle, Arizona. The only lodging facility within Canyon de Chelly National Monument, a national monument established in 1931, it has grown out of an old trading post built in 1896, the Thunderbird Lodge Trading Post. Some elements use Pueblo Revival architecture.																	
Planters Inn	Hotels in Savannah, Georgia;Hotels established in 1913;Hotel buildings completed in 1913;Reynolds Square (Savannah) buildings;1913 establishments in Georgia (U.S. state)	Planters Inn is a hotel in Savannah, Georgia, United States. It occupies the building at 29 Abercorn Street which was constructed in 1913. It stands in the Squares of Savannah, Georgia southwestern trust/civic block of Reynolds Square (Savannah, Georgia) Reynolds Square, adjoining the Oliver Sturges House, which pre-dates it by exactly a century, being one of two houses originally on the plot. Formerly the John Wesley Hotel, Planters Inn was established in 1984. The inn has sixty rooms, and is in close proximity to the Olde Pink House restaurant.																	
Macon Hotel	Defunct hotels in Ohio;1888 establishments in Ohio;Hotels established in 1888;Hotels in Columbus, Ohio;Endangered buildings in Columbus, Ohio;Columbus Register properties;African-American history in Columbus, Ohio	Macon Hotel is a historic building in the Mount Vernon (Columbus, Ohio) Mount Vernon neighborhood of Columbus, Ohio. The hotel, completed in 1888, served noted jazz musicians in the 20th century. It was listed on the Columbus Register of Historic Properties in 1983.																	
Silver Queen Hotel		Silver Queen Hotel is a hotel located in the center of Virginia city in Nevada. It has 28 restored rooms that dates back from the 19th century. Silver Queen Hotel was built in 1876 and it is the oldest hotel in Virginia city.																	
Apache Casino Hotel	Hotels established in 1999;Casinos in Oklahoma;Casino hotels;Hotels in Oklahoma;Casinos completed in 1999;1999 establishments in Oklahoma	Apache Casino Hotel or Fort Sill Apache Casino is operated and owned by the Fort Sill Apache Tribe of Oklahoma. The casino and hotel is located within Comanche County, Oklahoma Comanche County bearing east of Interstate 44 in Oklahoma Interstate 44 in Lawton, Oklahoma. In January 1999, the Native American gaming establishment was introduced to Southwestern Oklahoma within the Kiowa-Comanche-Apache Reservation lands. The Apache gaming enterprise originated as a membrane structure or tension fabric building housing Class II or Class III casino gaming and slot machines.																	
The Griswold Inn	Essex, Connecticut;Tourist attractions in Middlesex County, Connecticut;Hotels in Connecticut;Drinking establishments in Connecticut;Buildings and structures in Middlesex County, Connecticut	The Griswold Inn is located in Essex, Connecticut and is one of the oldest continuously run inns in the United States. It was founded by three brothers in the late 18th century and named after the Griswold Family of the area, and it has been under the stewardship of only six families. British troops captured it during the War of 1812 and used it as a base of operations. During Prohibition in the United States Prohibition, it still maintained a lively entertainment schedule for the local yachtsmen. Over the years, several surrounding buildings were added to the inn complex, each with its own history. It was also used as a filming location for the gothic soap opera ''Dark Shadows''.																	
Fontainebleau Miami Beach	1954 establishments in Florida;Hotel buildings completed in 1954;Hotels established in 1954;Hotels in Miami Beach, Florida;Miami Modern architecture;Modernist architecture in Florida;Morris Lapidus buildings	Fontainebleau Miami Beach, also known as the Fontainebleau Hotel, is a hotel in Miami Beach, Florida. Designed by Morris Lapidus, the luxury hotel opened in 1954. In 2007, the Fontainebleau Hotel was ranked ninety-third in the American Institute of Architects list of "America's Favorite Architecture". On April 18, 2012, the American Institute of Architects AIA's Florida Chapter ranked the Fontainebleau first on its list of "Florida Architecture: 100 Years. 100 Places".																	
Balboa Bay Resort	1948 establishments in California;Apartment buildings in California;Buildings and structures in Newport Beach, California;Hotels in California	Balboa Bay Resort is a  160-room resort hotel in Newport Beach, California, United States on {{convert 15 acre}}. The facility was founded in 1948 as the Balboa Bay Club, a private yacht club. The Balboa Bay Club includes a 130-slip marina, private beach, waterfront pools, private restaurant, a spa and fitness center, and 145 apartments on the Newport Beach Harbor waterfront on the California State Route 1 Pacific Coast Highway.																	
